"year","MHW","baseline_region","site","latitude","longitude","affiliated_mpa","mpa_class","mpa_designation","zone","transect","red_algae_branching_flat_blade","phaeophyceae","bryozoa","corynactis_californica","coralline_algae_crustose","desmarestia","hydroid","macrocystis_pyrifera","porifera","coralline_algae_erect_articulated","phyllospadix","tunicate_solitary","phragmatopoma_californica","thylacodes_squamigerus_petaloconchus_montereyensis","chlorophyta","tubeworm","clam","cirripedia","diopatra_chaetopterus_spp","cucumaria","tunicate_colonial_compund_social","dodecaceria_fewkesi","egregia_menziesii","dictyoneurum_californicum_reticulatum","dictyotales","diatom_layer","red_algae_leaf_like","stephanocystis_osmundacea","cup_coral","salmacina_tribranchiata","red_algae_encrusting","pachythyone_rubra","red_algae_lacy_branching","red_filamentous_turf","red_algae_cylindrical_branches","tubeworm_mat","stylaster_californicus","scallop","thylacodes_squamigerus","petaloconchus_montereyensis","red_fleshy_algae","octocoral","gorgonian_adult","mytilus_spp","sargassum_muticum","sargassum_horneri","heteropora_pacifica","phoronis_ijimai","tube_building_amphipods","tubeworm_colonial","dodecaceria_fewkesi_concharum","nereocystis_luetkeana","watersipora_subtorquata","gersemia_rubiformis","caprellidae","sargassum_palmeri"
2019,"after","CENTRAL","BUTTERFLY_UC",36.539655,-121.936297,"Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,0,0,0,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,6.7,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",41.4,0,0,0,3.4,0,0,0,0,6.9,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,6.9,0,0,3.4,0,3.4,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",13.3,0,3.3,3.3,0,0,0,0,0,16.7,0,0,3.3,0,0,3.3,0,3.3,0,0,0,0,0,3.3,0,0,33.3,0,3.3,0,3.3,0,0,0,0,3.3,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,8.3,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,8.7,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,0,41.2,0,0,0,0,0,0,0,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,0,33.3,0,0,0,0,0,0,0,16.7,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,4.2,0,33.3,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",13.8,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",6.9,0,3.4,0,10.3,0,0,6.9,0,41.4,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,17.2,3.4,3.4,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",37.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,16.7,0,0,20.8,0,0,0,4.2,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",3.8,0,0,0,11.5,0,0,3.8,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,7.7,15.4,0,0,30.8,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",27.8,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,11.1,0,0,5.6,0,5.6,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",8.7,0,0,0,17.4,0,0,0,13,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,4.3,0,4.3,30.4,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","ref","INNER","1",11.5,0,3.8,7.7,11.5,0,0,0,0,30.8,0,0,0,0,0,0,0,0,0,0,0,7.7,0,3.8,0,0,3.8,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","ref","INNER","2",0,0,0,17.2,13.8,0,3.4,0,0,10.3,0,0,0,0,0,0,0,3.4,0,0,3.4,10.3,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","ref","MID","1",0,0,0,15.8,68.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,5.3,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","ref","MID","2",0,0,0,8.7,52.2,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","ref","OUTER","1",0,0,14.3,3.6,53.6,0,3.6,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,7.1,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","ref","OUTER","2",0,0,24.1,0,37.9,0,0,0,0,3.4,0,0,0,0,0,0,0,0,3.4,0,3.4,10.3,0,3.4,0,0,3.4,0,3.4,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",10,0,0,0,40,0,0,0,0,10,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,6.7,0,0,0,13.3,0,3.3,0,6.7,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,0,60.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,0,53.8,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,0,53.8,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,0,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,3.4,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,0,30.4,0,0,0,0,13,0,0,0,0,0,0,0,4.3,0,0,0,0,0,4.3,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",28,0,0,0,8,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,4.5,0,4.5,0,0,0,0,0,0,0,0,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,15.4,34.6,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,3.8,0,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,8.3,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,8.7,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","INNER","1",0,0,0,0,7.1,0,0,0,0,46.4,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,17.9,7.1,0,0,7.1,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","INNER","2",0,0,0,0,15,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","MID","1",0,0,0,13.6,63.6,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,4.5,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","MID","2",0,0,0,4.2,66.7,0,0,0,0,20.8,0,0,0,0,0,4.2,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","OUTER","1",0,0,0,5.9,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,5.9,0,0,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","OUTER","2",0,0,0,10,60,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,3.3,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","INNER","1",28.6,0,0,0,0,0,0,3.6,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","INNER","2",20,0,0,0,3.3,6.7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","MID","1",0,0,3.7,0,59.3,0,0,0,0,11.1,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","MID","2",0,0,0,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","OUTER","1",0,0,4.5,0,63.6,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,4.5,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","OUTER","2",0,0,0,0,33.3,3.7,0,0,3.7,18.5,0,0,3.7,0,0,0,0,0,7.4,0,0,0,0,0,0,3.7,18.5,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,0,32,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,0,37.5,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,0,58.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,3.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,6.9,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,3.7,29.6,0,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,7.4,0,0,0,0,0,0,0,0,3.7,0,48.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",7.1,0,0,0,35.7,0,0,0,0,7.1,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,14.3,3.6,0,0,21.4,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",7.4,0,0,0,37,0,0,0,0,7.4,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,14.8,0,0,0,18.5,0,0,0,3.7,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,0,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,4.3,65.2,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,0,5.6,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,10,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","INNER","1",13.8,0,0,0,0,20.7,0,0,0,17.2,0,0,0,0,0,3.4,0,0,0,0,10.3,0,0,0,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","INNER","2",7.7,0,0,0,0,57.7,0,0,0,15.4,0,0,0,0,0,3.8,0,0,0,0,3.8,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","MID","1",3.7,0,0,3.7,33.3,0,11.1,0,0,11.1,0,0,0,0,0,0,0,0,0,11.1,7.4,11.1,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","MID","2",0,0,4,24,40,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","OUTER","1",0,0,13.3,6.7,16.7,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,3.3,0,0,6.7,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","OUTER","2",0,0,6.9,17.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,27.6,0,0,0,0,0,6.9,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","INNER","1",7.1,0,3.6,10.7,7.1,0,0,0,0,7.1,0,0,0,0,0,0,0,28.6,0,0,7.1,14.3,0,0,0,0,0,0,0,0,7.1,0,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","INNER","2",7.4,0,0,11.1,25.9,0,0,0,3.7,7.4,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,3.7,0,14.8,0,3.7,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","MID","1",0,0,0,0,55.2,0,0,0,0,13.8,0,3.4,0,0,0,0,0,3.4,0,0,3.4,0,0,0,0,0,0,0,6.9,3.4,0,0,0,6.9,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","MID","2",0,0,0,0,45.8,0,0,0,0,4.2,0,0,0,0,0,0,0,12.5,0,0,8.3,4.2,0,0,0,0,4.2,0,12.5,4.2,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","OUTER","1",0,0,0,0,66.7,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","OUTER","2",0,0,0,0,65.4,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,0,7.7,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,3.8,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",20.7,0,0,0,6.9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,6.9,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,0,56.5,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,26.1,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",9.1,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"after","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,0,47.8,0,0,4.3,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
